Player,Nation,Team,Position,Age,Matches Played,Starts,Minutes,Gls,Ast,crdY,crdR,xG,xAG,PrgC,PrgP,PrgR,Gls per 90,Ast per 90,xG per 90,xAG per 90,GA90,Save%,CS%,PK Save%,SoT%,SoT per 90,G per Sh,Dist,Cmp,Cmp%,TotDist,ShortCmp%,MedCmp%,LongCmp%,KP,Pass into 1_3,PPA,CrsPA,SCA,SCA90,GCA,GCA90,Tkl,TklW,Deff Att,Lost,Blocks,Sh,Pass,Int,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Take-Ons Att,Succ%,Tkld%,Carries,ProDist,Carries 1_3,CPA,Mis,Dis,Rec,Rec PrgR,Fls,Fld,Off,Crs,Recov,Aerl Won,Aerl Lost,Aerl Won%
Cristian Romero,ARG,Tottenham,DF,27.01,18,18,1416,1,0,3,0,1.6,0.6,12,71,3,0.06,0.0,0.1,0.04,,,,,50.0,0.51,0.06,9.1,1094,89.5,20402,91.4,94.7,63.5,7,109,8,1,20.0,1.27,4.0,0.25,35,29,30,9,18,3,15,21,1377,157,594,720,74,23,4,25.0,50.0,896,2893,18,0,10,5,936,3,14,12,2,3,90,41,27,60.3
Curtis Jones,ENG,Liverpool,"MF,DF",24.25,29,16,1438,3,3,3,1,4.1,1.0,23,85,67,0.19,0.19,0.26,0.06,,,,,38.7,0.75,0.1,16.9,821,93.2,11932,96.9,92.5,75.6,19,60,16,0,41.0,2.57,7.0,0.44,34,18,23,8,15,7,8,5,1040,27,160,555,331,50,16,62.5,31.3,632,1383,15,5,22,29,781,67,15,23,1,6,78,13,12,52.0
Daichi Kamada,JPN,Crystal Palace,MF,28.73,30,13,1338,0,0,3,1,1.0,1.8,23,73,52,0.0,0.0,0.07,0.12,,,,,23.5,0.27,0.0,19.4,511,79.5,8122,87.9,82.0,55.1,19,39,13,2,46.0,3.09,3.0,0.2,43,25,37,25,19,4,15,16,804,18,172,420,217,28,13,30.8,53.8,403,949,17,4,13,18,518,52,25,17,2,27,67,3,12,20.0
Dan Burn,ENG,Newcastle Utd,DF,32.98,33,33,2970,1,0,10,0,1.7,0.9,9,56,10,0.03,0.0,0.05,0.03,,,,,25.0,0.15,0.05,9.9,1578,89.4,28670,91.0,94.8,62.3,8,35,7,0,21.0,0.64,3.0,0.09,33,19,32,15,32,23,9,25,2104,335,1183,823,103,46,4,75.0,25.0,1203,2383,5,1,21,3,1417,10,28,11,5,2,91,127,62,67.2
Dango Ouattara,BFA,Bournemouth,FW,23.21,31,20,1932,7,4,2,0,8.4,5.2,77,41,187,0.33,0.19,0.39,0.24,,,,,32.3,0.93,0.11,13.5,354,59.8,5548,72.5,62.5,37.9,32,20,24,10,68.0,3.17,6.0,0.28,34,25,40,23,34,9,25,11,930,60,160,298,490,127,77,46.8,41.6,479,1706,33,38,60,32,559,187,15,19,14,85,88,43,59,42.2
Daniel Muñoz,COL,Crystal Palace,DF,28.93,33,33,2868,4,4,9,0,4.6,4.4,49,83,183,0.13,0.13,0.14,0.14,,,,,37.5,0.38,0.13,12.3,1004,75.8,15308,85.7,77.1,44.3,39,53,31,13,74.0,2.32,9.0,0.28,109,70,86,37,35,3,32,39,1788,107,508,743,556,89,50,38.0,58.0,695,1461,32,15,50,18,846,183,47,19,13,60,149,56,73,43.4
Danny Welbeck,ENG,Brighton,FW,34.42,27,21,1852,9,4,4,0,8.1,1.1,19,40,80,0.44,0.19,0.39,0.05,,,,,37.7,0.97,0.17,15.2,352,84.0,4120,86.0,87.6,100.0,17,15,12,0,42.0,2.04,6.0,0.29,22,13,17,11,16,2,14,5,625,15,48,266,315,90,36,33.3,58.3,379,751,20,7,44,23,462,80,11,21,3,3,37,15,24,38.5
Dara O'Shea,IRL,Ipswich Town,DF,26.16,31,31,2762,0,2,6,0,1.1,0.5,3,70,7,0.0,0.07,0.04,0.02,,,,,10.5,0.07,0.0,13.7,1084,77.7,21631,86.4,84.8,50.4,3,81,3,1,20.0,0.65,3.0,0.1,45,28,31,11,59,47,12,31,1797,359,1046,643,113,47,2,50.0,50.0,795,1713,2,0,11,4,1018,7,16,22,3,6,98,100,77,56.5
Darwin Núñez,URU,Liverpool,FW,25.85,26,8,1018,5,2,8,0,5.0,1.2,22,27,67,0.44,0.18,0.44,0.11,,,,,37.5,1.06,0.16,14.5,147,70.7,2203,80.6,73.8,66.7,9,9,2,0,26.0,2.29,4.0,0.35,18,15,15,10,6,0,6,3,330,10,43,111,186,62,21,38.1,57.1,178,528,17,12,21,17,220,67,27,14,11,2,38,16,29,35.6
David Raya,ESP,Arsenal,GK,29.62,34,34,3060,0,0,2,0,0.0,0.0,0,12,0,0.0,0.0,0.0,0.0,0.85,75.5,35.3,0.0,,0.0,,,945,74.7,22291,99.3,98.4,38.1,0,39,1,0,4.0,0.12,1.0,0.03,0,0,2,2,0,0,0,2,1321,772,1240,81,0,0,1,100.0,0.0,821,2479,0,0,1,0,756,0,1,8,0,0,38,10,0,100.0
Dean Henderson,ENG,Crystal Palace,GK,28.13,34,34,3060,0,0,3,0,0.0,0.1,0,0,0,0.0,0.0,0.0,0.0,1.38,66.9,29.4,50.0,0.0,0.0,0.0,14.9,672,61.8,18496,99.4,99.4,31.3,2,20,1,0,3.0,0.09,0.0,0.0,2,1,6,4,0,0,0,0,1173,954,1169,3,1,1,0,,,674,1919,0,0,2,0,510,0,0,0,0,0,25,11,1,91.7
Dean Huijsen,ESP,Bournemouth,DF,20.04,28,23,2144,2,1,8,0,1.7,2.0,36,112,10,0.08,0.04,0.07,0.08,,,,,11.8,0.08,0.12,12.3,1147,83.6,23184,89.1,91.4,60.5,14,142,7,2,38.0,1.6,3.0,0.13,33,23,25,10,35,27,8,49,1723,229,786,824,122,29,5,40.0,60.0,937,3725,24,0,16,1,1050,10,28,9,2,12,93,63,41,60.6
Declan Rice,ENG,Arsenal,MF,26.29,32,30,2572,2,7,7,1,2.7,6.5,87,175,88,0.07,0.24,0.09,0.23,,,,,24.4,0.35,0.05,19.7,1285,83.6,21932,92.4,90.3,49.3,55,123,34,5,102.0,3.57,9.0,0.31,49,22,37,21,24,11,13,24,1806,71,294,846,683,74,26,42.3,53.8,960,3225,54,16,36,29,1182,88,19,15,1,155,139,30,23,56.6
Dejan Kulusevski,SWE,Tottenham,"MF,FW",25.01,30,25,2281,7,4,3,0,4.2,6.1,118,122,207,0.28,0.16,0.17,0.24,,,,,37.0,0.67,0.15,14.8,644,73.9,9046,86.2,78.1,40.3,64,61,52,6,125.0,4.93,9.0,0.35,43,23,49,30,27,4,23,13,1233,21,143,413,701,154,111,33.3,59.5,801,3164,67,39,74,72,874,207,43,33,5,88,115,10,14,41.7
Destiny Udogie,ITA,Tottenham,DF,22.42,24,23,1834,0,1,2,0,0.3,1.5,54,120,93,0.0,0.05,0.01,0.07,,,,,20.0,0.05,0.0,15.1,947,87.4,13710,91.3,90.4,80.0,16,88,6,1,35.0,1.72,3.0,0.15,74,47,47,14,40,6,34,21,1336,60,377,591,383,49,32,40.6,50.0,735,2290,39,12,32,19,796,93,29,38,2,19,109,13,13,50.0
Diogo Dalot,POR,Manchester Utd,DF,26.12,32,31,2788,0,3,5,0,2.0,2.0,62,102,164,0.0,0.1,0.06,0.07,,,,,21.7,0.16,0.0,15.6,1336,80.5,21497,89.9,81.9,55.4,26,61,25,8,74.0,2.39,5.0,0.16,67,39,52,18,22,9,13,37,1965,113,658,767,557,66,53,50.9,41.5,1111,2684,37,16,37,21,1186,164,40,9,4,65,164,38,21,64.4
Diogo Jota,POR,Liverpool,FW,28.4,23,13,1097,6,3,2,0,7.3,1.8,36,33,86,0.49,0.25,0.6,0.15,,,,,28.3,1.07,0.13,12.5,201,69.6,3050,76.1,74.2,61.9,11,29,3,1,35.0,2.87,9.0,0.74,14,8,19,12,9,0,9,7,448,5,30,185,240,90,30,36.7,60.0,247,753,21,20,36,21,311,86,18,12,1,8,40,21,30,41.2
Djed Spence,ENG,Tottenham,DF,24.72,21,16,1514,1,2,4,1,0.6,1.7,53,98,68,0.06,0.12,0.03,0.1,,,,,30.0,0.18,0.1,23.9,875,86.0,12585,93.6,86.8,54.4,10,73,17,7,26.0,1.55,5.0,0.3,39,30,25,6,22,9,13,17,1234,67,415,562,277,24,69,49.3,40.6,709,2295,40,7,25,27,776,68,19,23,2,23,91,17,12,58.6
Dominic Calvert-Lewin,ENG,Everton,FW,28.12,22,19,1574,3,1,2,0,6.1,0.6,22,19,105,0.17,0.06,0.35,0.04,,,,,37.0,0.97,0.07,12.3,174,62.6,2035,70.0,58.3,37.5,7,19,5,1,25.0,1.43,4.0,0.23,9,7,6,4,6,2,4,6,491,21,38,204,254,82,25,40.0,52.0,268,444,8,16,71,32,402,105,27,22,27,6,32,83,79,51.2
Dominic Solanke,ENG,Tottenham,FW,27.62,25,24,2119,8,3,0,0,10.1,2.9,29,45,88,0.34,0.13,0.43,0.13,,,,,40.7,1.02,0.14,12.1,250,71.0,3344,76.1,77.1,66.7,14,27,9,0,37.0,1.57,8.0,0.34,18,11,14,10,18,7,11,0,636,31,68,290,284,111,50,32.0,62.0,374,803,21,14,67,47,448,88,36,36,5,4,37,44,59,42.7
Dominik Szoboszlai,HUN,Liverpool,MF,24.51,32,26,2257,5,5,6,0,7.1,6.2,65,114,120,0.2,0.2,0.28,0.25,,,,,32.3,0.8,0.08,18.5,1015,84.5,15678,89.2,88.1,71.9,51,78,31,5,108.0,4.31,14.0,0.56,31,20,39,24,35,4,31,9,1435,23,183,696,574,96,35,54.3,37.1,732,2101,46,17,34,21,980,120,37,23,4,34,120,18,22,45.0
Dwight McNeil,ENG,Everton,"MF,FW",25.44,17,13,1185,3,4,1,0,1.1,3.8,32,61,68,0.23,0.3,0.08,0.29,,,,,37.5,0.68,0.13,21.6,390,73.0,7325,86.2,81.1,52.9,33,35,33,10,62.0,4.71,7.0,0.53,11,6,19,11,7,0,7,5,645,3,65,280,315,22,38,55.3,42.1,374,970,29,4,22,28,435,68,6,14,1,92,65,3,14,17.6
Eberechi Eze,ENG,Crystal Palace,"MF,FW",26.84,30,28,2337,4,8,1,0,8.2,5.2,65,85,141,0.15,0.31,0.31,0.2,,,,,25.8,0.92,0.04,21.5,707,74.6,11848,85.3,83.4,43.2,53,46,32,3,119.0,4.58,9.0,0.35,37,22,35,18,26,0,26,11,1289,15,172,611,537,86,125,48.8,45.6,771,2178,43,21,52,44,840,141,11,46,9,100,128,6,36,14.3
Ederson,BRA,Manchester City,GK,31.7,22,22,1960,0,4,3,0,0.0,1.5,0,1,0,0.0,0.18,0.0,0.07,1.15,68.5,31.8,0.0,,0.0,,,693,88.1,17056,100.0,98.3,65.7,4,20,1,0,6.0,0.28,4.0,0.18,0,0,2,2,0,0,0,1,833,587,824,9,0,0,0,,,563,1671,0,0,1,0,529,0,1,0,0,0,37,4,1,80.0
Edson Álvarez,MEX,West Ham,MF,27.52,25,19,1633,0,1,8,1,0.3,0.8,21,75,18,0.0,0.06,0.02,0.04,,,,,9.1,0.06,0.0,26.7,763,85.7,12894,88.8,89.7,73.5,11,80,11,3,25.0,1.38,2.0,0.11,44,23,33,18,21,8,13,16,1101,61,323,612,174,12,31,45.2,38.7,603,1528,20,2,25,13,734,18,37,18,4,6,78,28,20,58.3
Elliot Anderson,ENG,Nott'ham Forest,MF,22.48,32,28,2317,2,6,6,0,1.7,3.1,37,115,78,0.08,0.23,0.06,0.12,,,,,17.6,0.23,0.06,19.9,863,77.8,13736,89.1,80.1,47.0,34,90,17,2,75.0,2.91,10.0,0.39,78,50,93,51,41,8,33,26,1480,88,354,694,460,55,68,50.0,38.2,740,1868,27,15,52,36,869,78,37,54,4,70,177,42,21,66.7
Emerson Palmieri,ITA,West Ham,DF,30.74,29,25,2015,2,1,5,0,2.0,1.5,44,64,82,0.09,0.04,0.09,0.07,,,,,43.8,0.31,0.13,19.0,827,79.9,12096,89.8,81.2,42.4,16,49,13,5,41.0,1.83,2.0,0.09,57,29,44,19,32,8,24,20,1277,82,412,532,348,27,30,33.3,56.7,533,1666,25,8,24,7,713,82,24,13,0,63,84,16,18,47.1
Emile Smith Rowe,ENG,Fulham,MF,24.76,30,23,1852,6,2,2,0,4.4,1.1,50,120,113,0.29,0.1,0.21,0.05,,,,,29.4,0.49,0.18,15.4,834,90.0,11939,92.0,95.4,69.2,18,74,15,1,65.0,3.16,11.0,0.53,30,17,24,16,20,2,18,11,1112,20,153,525,444,55,33,48.5,45.5,721,1832,38,11,32,13,853,113,17,12,4,13,69,6,17,26.1
Emiliano Martínez,ARG,Aston Villa,GK,32.66,33,33,2880,0,0,4,0,0.0,0.5,0,3,0,0.0,0.0,0.0,0.02,1.41,65.9,15.2,50.0,,0.0,,,986,79.0,25707,97.8,98.1,49.9,2,21,0,0,6.0,0.19,1.0,0.03,3,3,2,0,1,0,1,0,1307,990,1292,15,0,0,1,100.0,0.0,794,2586,0,0,1,0,718,0,1,5,0,0,28,8,1,88.9
Emmanuel Agbadou,CIV,Wolves,DF,27.87,12,12,1050,0,0,2,0,0.3,0.2,3,21,1,0.0,0.0,0.02,0.02,,,,,16.7,0.09,0.0,31.8,597,84.4,12223,91.7,92.3,60.0,4,23,1,0,15.0,1.29,2.0,0.17,25,17,17,6,15,11,4,9,844,137,473,355,22,5,10,70.0,20.0,508,1085,3,0,3,3,549,1,5,4,1,1,63,22,15,59.5
Enzo Fernández,ARG,Chelsea,MF,24.28,32,28,2590,5,7,7,0,5.4,6.3,57,196,115,0.17,0.24,0.19,0.22,,,,,36.7,0.63,0.1,18.6,1397,80.0,24772,88.8,84.9,58.4,71,155,39,7,137.0,4.76,16.0,0.56,61,30,78,49,32,5,27,11,2021,32,309,1027,698,73,46,45.7,39.1,1115,2529,53,8,27,27,1487,115,45,47,1,103,141,13,27,32.5
Erling Haaland,NOR,Manchester City,FW,24.78,28,28,2480,21,3,2,0,20.8,2.8,19,18,103,0.76,0.11,0.76,0.1,,,,,54.5,1.96,0.19,12.2,225,66.0,2706,70.6,66.7,66.7,26,9,7,1,62.0,2.25,9.0,0.33,9,5,6,4,11,1,10,5,578,22,39,200,344,170,32,34.4,59.4,272,478,14,19,39,25,427,103,22,12,4,3,29,49,45,52.1
Ethan Pinnock,JAM,Brentford,DF,31.92,22,21,1913,2,0,2,0,1.1,1.2,3,41,9,0.09,0.0,0.05,0.05,,,,,60.0,0.28,0.2,11.1,924,85.6,17045,94.2,89.4,57.9,8,48,4,1,21.0,0.99,0.0,0.0,35,19,24,11,29,18,11,24,1348,294,783,457,109,24,9,33.3,66.7,633,1633,4,0,2,4,760,9,8,4,0,9,50,63,43,59.4
Evanilson,BRA,Bournemouth,FW,25.56,27,24,1972,9,1,0,1,11.0,1.6,26,19,87,0.41,0.05,0.5,0.07,,,,,45.2,1.28,0.15,12.9,201,69.1,2409,74.6,70.7,64.3,23,14,2,0,56.0,2.56,8.0,0.37,14,9,10,4,10,2,8,0,479,22,49,183,250,113,19,31.6,36.8,279,734,15,14,31,22,337,87,31,43,17,0,56,38,56,40.4
Ezri Konsa,ENG,Aston Villa,DF,27.52,30,29,2576,1,0,0,0,0.9,0.4,16,73,11,0.03,0.0,0.03,0.01,,,,,33.3,0.1,0.11,9.1,1372,92.7,22993,96.3,95.7,65.0,5,93,1,0,23.0,0.8,3.0,0.1,32,17,22,4,17,9,8,21,1693,213,795,807,99,20,17,41.2,41.2,986,2465,11,2,16,9,1177,11,6,42,0,5,86,27,21,56.3
Fabian Schär,SUI,Newcastle Utd,DF,33.36,30,29,2575,4,0,7,1,2.1,0.4,14,95,17,0.14,0.0,0.07,0.01,,,,,34.5,0.35,0.14,21.8,1458,83.6,29169,92.5,92.7,51.4,5,139,10,0,27.0,0.94,3.0,0.1,32,19,34,20,36,24,12,40,2034,237,1061,857,127,31,12,66.7,16.7,1284,3313,23,2,11,6,1417,17,31,12,4,9,123,40,61,39.6
Facundo Buonanotte,ARG,Leicester City,"FW,MF",20.35,29,14,1474,4,2,7,0,3.8,3.1,38,52,69,0.24,0.12,0.23,0.19,,,,,29.4,0.61,0.12,17.8,430,76.6,6782,85.7,81.9,48.6,24,40,13,2,50.0,3.05,4.0,0.24,53,32,67,46,32,6,26,11,850,26,127,436,300,36,79,32.9,62.0,465,1321,26,8,53,39,515,69,35,33,3,41,77,17,35,32.7
Flynn Downes,ENG,Southampton,MF,26.27,23,21,1791,1,0,10,0,0.6,1.1,24,59,28,0.05,0.0,0.03,0.05,,,,,30.0,0.15,0.1,18.7,851,89.8,12498,92.6,91.8,67.4,15,52,11,0,30.0,1.51,2.0,0.1,43,23,32,18,22,6,16,30,1136,76,343,605,197,20,14,35.7,50.0,540,1551,21,4,12,17,805,28,45,33,0,3,73,13,13,50.0
Gabriel Magalhães,BRA,Arsenal,DF,27.36,28,28,2363,3,1,4,0,2.6,0.9,10,126,11,0.11,0.04,0.1,0.03,,,,,22.7,0.19,0.14,9.5,1480,90.2,25788,96.9,94.2,53.9,13,145,8,0,35.0,1.33,6.0,0.23,25,15,16,4,42,29,13,16,1873,189,672,985,225,40,5,80.0,20.0,1116,2669,22,0,9,2,1366,11,19,19,0,9,63,53,37,58.9
Gabriel Martinelli,BRA,Arsenal,"FW,MF",23.87,29,21,1956,7,4,1,0,5.9,4.5,106,44,259,0.32,0.18,0.27,0.21,,,,,42.2,0.87,0.16,13.0,429,71.0,6240,83.1,69.2,51.1,34,10,30,13,61.0,2.81,6.0,0.28,19,14,22,16,10,0,10,4,860,15,83,218,571,162,103,29.1,55.3,576,2268,29,55,48,33,655,259,14,19,8,80,70,14,29,32.6
Georginio Rutter,FRA,Brighton,"MF,FW",23.03,28,19,1656,5,3,2,0,4.6,2.5,42,67,79,0.27,0.16,0.25,0.14,,,,,24.0,0.65,0.1,15.5,237,66.8,3344,77.0,66.7,62.5,19,30,16,1,64.0,3.47,8.0,0.43,39,15,36,22,20,3,17,10,641,20,83,246,326,79,71,38.0,47.9,361,1405,36,16,45,37,411,79,34,45,7,9,66,25,46,35.2
Guglielmo Vicario,ITA,Tottenham,GK,28.56,22,22,1980,0,0,1,0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,1.45,65.2,18.2,,,0.0,,,709,88.8,13716,99.1,97.3,51.0,0,1,0,0,4.0,0.18,0.0,0.0,0,0,0,0,0,0,0,1,848,568,830,18,0,0,1,100.0,0.0,606,1594,0,0,0,0,549,0,0,2,0,0,31,9,0,100.0
Guido Rodríguez,ARG,West Ham,MF,31.05,20,14,1018,0,0,5,0,0.2,0.1,2,31,5,0.0,0.0,0.02,0.01,,,,,12.5,0.09,0.0,27.8,419,84.1,7149,87.4,91.4,62.7,3,36,1,0,10.0,0.88,0.0,0.0,30,16,30,16,21,9,12,12,617,42,196,366,56,2,3,66.7,0.0,284,392,5,0,2,6,354,5,15,11,1,4,46,8,7,53.3
Harry Maguire,ENG,Manchester Utd,DF,32.15,23,17,1483,1,0,7,0,1.4,0.3,6,43,6,0.06,0.0,0.09,0.02,,,,,41.7,0.3,0.08,7.9,812,86.2,15170,91.8,91.0,58.3,6,42,3,0,17.0,1.03,0.0,0.0,26,13,17,4,14,12,2,37,1117,136,560,509,62,37,5,40.0,60.0,658,1644,6,3,6,2,722,6,17,8,1,2,53,51,21,70.8
Harry Wilson,WAL,Fulham,"FW,MF",28.11,21,9,937,5,1,2,0,3.2,1.1,16,46,79,0.48,0.1,0.31,0.1,,,,,31.0,0.86,0.17,17.7,279,73.6,4685,84.6,78.4,44.1,19,23,13,1,36.0,3.46,3.0,0.29,13,8,15,6,13,1,12,5,486,7,63,175,257,45,24,37.5,41.7,287,657,18,8,13,5,326,79,10,18,1,35,44,4,18,18.2
Harry Winks,ENG,Leicester City,MF,29.24,22,17,1538,0,2,4,0,0.2,1.2,19,101,11,0.0,0.12,0.01,0.07,,,,,40.0,0.23,0.0,29.2,910,87.1,14101,92.2,91.2,57.9,17,110,7,5,39.0,2.28,3.0,0.18,24,11,30,17,19,7,12,9,1158,49,275,746,151,1,12,25.0,66.7,696,1522,13,0,13,8,827,11,9,13,0,34,106,8,6,57.1
Harvey Barnes,ENG,Newcastle Utd,FW,27.39,29,13,1413,9,4,0,0,6.3,3.7,74,69,159,0.57,0.25,0.4,0.24,,,,,30.8,1.02,0.17,14.7,402,79.3,5599,87.2,74.7,64.7,21,21,34,8,52.0,3.3,9.0,0.57,16,9,7,4,7,1,6,6,676,15,82,225,374,102,56,37.5,50.0,471,2026,38,41,24,18,538,159,10,18,4,37,46,5,14,26.3
Ibrahima Konaté,FRA,Liverpool,DF,25.93,28,27,2320,1,2,5,0,1.7,1.0,21,103,3,0.04,0.08,0.07,0.04,,,,,16.7,0.12,0.06,10.5,1581,90.3,29259,93.7,95.1,55.7,10,125,8,0,30.0,1.16,7.0,0.27,36,25,34,10,27,15,12,12,2005,211,854,1047,110,22,4,50.0,25.0,1184,3160,13,0,8,2,1454,3,26,18,0,0,86,72,28,72.0
Idrissa Gana Gueye,SEN,Everton,MF,35.59,33,31,2705,0,3,8,0,1.1,1.7,24,126,23,0.0,0.1,0.04,0.06,,,,,18.5,0.17,0.0,25.2,1062,86.5,18071,90.7,90.5,74.0,19,130,10,3,56.0,1.86,3.0,0.1,123,74,87,33,44,9,35,41,1571,68,382,891,307,19,36,47.2,47.2,732,1501,25,4,30,33,895,23,51,39,0,7,177,22,15,59.5
Igor,BRA,Brighton,DF,27.22,12,9,903,0,0,4,0,0.0,0.2,9,44,0,0.0,0.0,0.0,0.02,,,,,0.0,0.0,0.0,14.1,628,92.1,11358,96.5,95.2,71.4,1,35,2,1,11.0,1.1,0.0,0.0,4,4,10,6,23,14,9,4,764,109,377,353,38,1,4,75.0,25.0,497,1782,14,0,1,0,568,0,9,6,0,2,40,8,6,57.1
Iliman Ndiaye,SEN,Everton,FW,25.15,29,26,2162,7,0,3,0,5.2,1.6,79,45,106,0.29,0.0,0.22,0.07,,,,,41.9,0.54,0.16,17.3,514,80.6,7768,86.0,85.8,68.0,17,34,14,5,58.0,2.42,5.0,0.21,47,25,44,25,25,4,21,17,956,32,197,397,410,74,134,45.5,47.0,552,2169,40,29,48,38,582,106,21,46,5,35,160,5,17,22.7
Illia Zabarnyi,UKR,Bournemouth,DF,22.66,32,31,2752,0,0,3,1,1.1,0.6,24,125,4,0.0,0.0,0.03,0.02,,,,,0.0,0.0,0.0,9.8,1216,81.3,25696,90.1,90.6,52.8,11,131,6,0,28.0,0.92,0.0,0.0,46,32,43,13,33,20,13,35,1809,214,842,920,67,13,8,62.5,25.0,1124,4327,20,0,14,3,1128,4,17,6,0,5,140,70,40,63.6
Ismaila Sarr,SEN,Crystal Palace,"MF,FW",27.18,34,26,2392,7,4,4,0,8.7,7.0,67,76,164,0.26,0.15,0.33,0.26,,,,,50.0,0.9,0.15,13.3,438,66.6,6582,74.8,70.8,47.7,37,26,36,8,97.0,3.65,9.0,0.34,21,10,23,16,22,7,15,8,954,39,156,367,441,118,51,29.4,52.9,526,1855,42,26,61,41,650,164,12,49,11,50,99,31,46,40.3
Issa Diop,FRA,Fulham,DF,28.3,21,15,1339,0,0,2,0,0.5,0.1,6,25,3,0.0,0.0,0.04,0.01,,,,,40.0,0.13,0.0,10.7,663,87.5,12350,92.5,92.9,52.9,3,43,1,0,6.0,0.4,0.0,0.0,26,12,18,5,10,7,3,9,903,125,498,381,26,13,2,50.0,50.0,533,1216,2,0,9,2,617,3,10,4,0,1,45,20,12,62.5
Jack Clarke,ENG,Ipswich Town,"FW,MF",24.43,28,11,1033,0,4,2,0,1.0,2.0,30,33,47,0.0,0.35,0.09,0.17,,,,,14.3,0.17,0.0,19.4,260,76.0,4206,86.7,85.6,46.4,23,24,6,0,39.0,3.4,5.0,0.44,28,17,31,15,6,0,6,7,476,22,114,195,181,32,38,55.3,31.6,264,966,18,9,20,16,287,47,14,20,3,13,65,7,14,33.3
Jack Harrison,ENG,Everton,FW,28.44,30,22,1887,1,0,0,0,3.3,3.7,62,45,116,0.05,0.0,0.16,0.18,,,,,22.2,0.29,0.04,16.3,374,63.2,5976,81.4,68.6,34.0,32,26,24,10,53.0,2.53,4.0,0.19,30,21,40,26,18,2,16,9,862,31,144,304,421,62,71,31.0,57.7,473,1439,32,14,50,37,556,116,13,26,4,115,65,4,26,13.3
Jack Hinshelwood,ENG,Brighton,"DF,MF",20.05,22,20,1676,2,2,5,0,1.5,1.3,16,60,46,0.11,0.11,0.08,0.07,,,,,42.9,0.32,0.14,14.3,800,83.4,12164,91.2,84.4,54.0,15,33,9,2,33.0,1.77,3.0,0.16,26,18,26,15,8,3,5,14,1100,49,307,505,293,26,9,11.1,77.8,539,1084,19,1,16,2,686,46,15,6,0,26,55,19,14,57.6
Jack Stephens,ENG,Southampton,DF,31.25,16,14,1164,1,0,2,2,0.6,0.2,13,50,2,0.08,0.0,0.04,0.01,,,,,50.0,0.15,0.25,11.0,751,91.9,12975,92.9,94.3,81.3,3,46,5,0,12.0,0.93,0.0,0.0,31,18,26,11,14,9,5,11,935,106,387,458,94,11,4,0.0,100.0,520,1127,11,1,2,3,655,2,12,4,1,1,41,6,8,42.9
Jacob Greaves,ENG,Ipswich Town,DF,24.63,21,21,1845,1,0,5,0,1.2,0.0,6,51,7,0.05,0.0,0.06,0.0,,,,,50.0,0.2,0.13,8.3,791,86.4,12967,93.1,90.1,41.4,2,59,1,0,13.0,0.63,0.0,0.0,31,14,26,9,36,24,12,18,1141,244,619,455,71,15,3,66.7,33.3,524,925,9,0,7,2,704,7,11,18,1,0,43,58,38,60.4
Jacob Murphy,ENG,Newcastle Utd,FW,30.18,31,27,2084,8,11,3,0,5.6,8.1,69,63,210,0.35,0.48,0.24,0.35,,,,,36.6,0.65,0.2,18.1,593,68.2,8970,84.1,66.9,42.9,38,46,34,14,73.0,3.16,14.0,0.61,22,15,30,14,31,0,31,11,1112,20,158,409,556,83,62,48.4,46.8,652,2055,31,24,30,33,802,210,11,14,3,108,88,4,15,21.1
